Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chris Webber,34:59,7,22,.318,0,0,,2,4,.500,1,11,12,6,2,2,2,3,16,+21
Mike Bibby,29:18,6,11,.545,1,1,1.000,4,4,1.000,1,0,1,3,0,0,0,0,17,+8
Peja Stojaković,27:20,6,10,.600,1,4,.250,1,1,1.000,0,2,2,3,0,0,1,1,14,+12
Doug Christie,24:04,3,4,.750,2,2,1.000,0,0,,1,5,6,3,0,0,0,3,8,+14
Vlade Divac,22:06,4,8,.500,0,0,,0,0,,5,4,9,4,0,1,4,5,8,+5
Keon Clark,26:37,2,2,1.000,0,0,,4,4,1.000,0,5,5,1,0,5,1,3,8,+22
Bobby Jackson,25:06,7,12,.583,2,3,.667,1,1,1.000,0,1,1,3,1,0,0,2,17,+6
Hedo Türkoğlu,22:02,3,6,.500,0,2,.000,3,3,1.000,1,2,3,1,1,0,1,0,9,+5
Jim Jackson,15:41,2,4,.500,0,0,,0,0,,0,2,2,2,0,0,1,3,4,+8
Scot Pollard,4:59,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-2
Lawrence Funderburke,3:54,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,1,2,4,-2
Gerald Wallace,3:54,1,1,1.000,0,0,,0,2,.000,1,1,2,0,0,0,1,0,2,-2
