Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Damian Lillard,33:35,.762,.737,.579,.316,0.0,7.9,3.2,41.9,2.9,0.0,12.2,32.3,138,125,16.6
CJ McCollum,32:24,.530,.500,.389,.111,5.7,12.3,8.4,33.3,0.0,3.4,5.0,27.0,119,129,2.2
Norman Powell,32:22,.536,.536,.357,.000,8.6,4.1,6.7,8.7,1.5,0.0,0.0,19.0,120,129,-0.8
Robert Covington,31:35,.643,.643,.714,.000,0.0,21.1,8.6,15.8,4.6,3.5,12.5,11.1,122,116,6.3
Jusuf Nurkić,23:24,.311,.333,.167,.167,3.9,45.6,21.0,10.5,0.0,4.8,23.7,15.9,66,124,-9.3
Carmelo Anthony,22:06,.612,.591,.545,.091,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.8,105,133,-4.1
Anfernee Simons,19:43,.143,.143,.714,.000,0.0,13.5,5.5,0.0,0.0,0.0,0.0,15.6,30,131,-21.3
Enes Kanter,13:13,.500,.500,.000,.000,7.0,40.4,20.6,0.0,0.0,0.0,0.0,13.3,111,128,-8.8
Rondae Hollis-Jefferson,5:33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-16.4
Harry Giles,5:13,.717,.750,.250,.500,17.7,51.1,31.4,0.0,9.4,0.0,0.0,41.1,143,104,23.7
CJ Elleby,5:13,.000,.000,.000,.000,0.0,25.6,10.5,42.8,0.0,0.0,0.0,8.4,91,130,0.2
Nassir Little,5:13,.333,.333,.000,.000,0.0,51.1,20.9,0.0,0.0,0.0,0.0,25.3,66,127,-13.5
T.J. Leaf,5:13,1.064,1.000,.000,2.000,0.0,25.6,10.5,0.0,0.0,0.0,0.0,15.8,228,130,9.7
Derrick Jones,5:13,,,,,0.0,0.0,0.0,0.0,0.0,21.4,,0.0,0,116,-3.9
