Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,39:52,.604,.591,.394,.121,4.7,20.5,12.3,11.1,1.2,0.0,12.6,40.1,112,112,8.7
Kyrie Irving,36:37,.457,.429,.381,.095,5.1,13.9,9.4,25.8,2.5,0.0,15.5,28.4,97,111,0.6
Joe Harris,34:58,.357,.357,.714,.000,2.7,11.7,7.0,3.6,0.0,0.0,12.5,9.2,81,117,-6.1
Jeff Green,33:32,.509,.417,.500,.333,2.8,15.2,8.8,7.5,0.0,0.0,0.0,8.2,131,117,-0.1
DeAndre Jordan,23:58,.601,.571,.000,.429,15.7,29.8,22.5,0.0,1.9,3.3,10.7,15.6,126,106,2.8
Landry Shamet,27:52,.824,.778,.778,.333,0.0,11.0,5.3,10.6,0.0,0.0,16.2,17.8,142,117,7.5
Blake Griffin,18:15,.652,.625,.500,.125,15.5,22.4,18.8,8.6,0.0,0.0,0.0,18.6,152,112,5.1
Tyler Johnson,11:56,.000,.000,.500,.000,7.9,8.6,8.2,29.4,0.0,0.0,0.0,13.5,63,118,-6.7
Mike James,5:07,.000,.000,.000,.000,0.0,0.0,0.0,22.9,0.0,0.0,66.7,23.6,20,119,-25.3
Bruce Brown,4:40,,,,,0.0,21.9,10.5,0.0,0.0,0.0,100.0,8.6,0,113,-17.0
Alize Johnson,3:13,1.136,,,,0.0,31.7,15.2,0.0,14.5,0.0,0.0,11.0,250,81,26.4
