Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,31:13,.528,.417,.083,.417,7.2,31.4,20.1,44.1,1.5,0.0,17.4,22.9,118,88,5.1
Bradley Beal,26:12,.382,.354,.167,.083,4.3,0.0,2.0,17.5,0.0,0.0,3.9,41.1,87,102,-12.3
Rui Hachimura,22:33,.564,.438,.125,.500,5.0,17.4,11.6,5.4,2.1,0.0,0.0,18.0,130,92,0.5
Raul Neto,18:20,.970,1.000,.286,.571,6.1,21.4,14.2,25.9,5.1,0.0,18.6,24.4,151,83,18.2
Alex Len,13:26,.400,.400,.000,.000,24.9,14.6,19.4,0.0,3.5,7.3,0.0,15.5,114,87,-2.1
Ish Smith,25:18,.619,.625,.125,.250,0.0,11.6,6.2,20.8,5.6,3.9,10.1,16.2,122,85,6.5
Daniel Gafford,21:49,.825,.857,.000,.286,5.1,26.9,16.7,0.0,2.2,4.5,11.3,16.9,137,85,3.0
Anthony Gill,18:48,.850,.900,.400,.400,5.9,0.0,2.8,28.5,5.0,0.0,0.0,13.0,179,91,13.5
Chandler Hutchison,17:56,.286,.286,.143,.000,0.0,16.4,8.7,19.8,2.6,0.0,12.5,18.5,72,91,-6.0
Dāvis Bertāns,17:14,1.017,1.000,1.000,.333,6.5,0.0,3.0,0.0,5.5,0.0,0.0,8.3,198,90,7.9
Garrison Mathews,10:11,.945,.833,.667,1.333,0.0,19.2,10.2,0.0,0.0,0.0,0.0,19.4,197,96,11.7
Isaac Bonga,6:22,.000,.000,.000,.000,0.0,15.4,8.2,0.0,0.0,0.0,0.0,6.5,0,96,-14.8
Robin Lopez,6:18,,,,,0.0,0.0,0.0,16.6,0.0,0.0,,0.0,217,103,-1.6
Cassius Winston,4:20,.500,.500,.500,.000,0.0,0.0,0.0,31.7,0.0,0.0,60.0,48.0,45,103,-32.9
