Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lou Williams,32:11,.588,.500,.227,.364,0.0,6.5,3.4,55.1,0.0,0.0,7.3,36.1,130,115,2.4
Reggie Jackson,31:31,.353,.300,.300,.300,7.4,9.9,8.8,12.2,4.5,0.0,8.1,16.5,94,105,-6.3
Nicolas Batum,29:48,.500,.500,1.000,.000,0.0,7.0,3.7,8.0,3.2,2.4,0.0,4.2,130,107,-0.4
Serge Ibaka,29:06,.666,.643,.143,.286,8.0,25.1,17.1,36.4,0.0,4.9,11.3,25.7,134,107,8.4
Patrick Beverley,20:06,.901,.875,.750,.250,0.0,31.1,16.5,39.7,4.7,0.0,10.1,20.7,166,99,20.4
Luke Kennard,28:29,.607,.556,.556,.222,8.2,7.3,7.7,9.6,0.0,0.0,9.2,16.1,128,115,-3.9
Marcus Morris,25:44,.710,.643,.429,.357,13.6,12.2,12.9,6.4,1.8,5.5,5.8,28.2,143,106,8.8
Terance Mann,20:10,.532,.250,.000,2.000,0.0,31.0,16.4,6.0,0.0,0.0,11.7,17.8,110,109,-8.3
Ivica Zubac,14:53,.665,.500,.000,2.000,23.6,14.0,18.5,8.3,0.0,0.0,0.0,10.7,172,113,-4.9
Amir Coffey,4:01,1.000,1.000,.000,.000,0.0,26.0,13.7,0.0,0.0,0.0,0.0,10.5,200,111,2.5
Mfiondu Kabengele,4:01,.000,.000,.000,.000,0.0,26.0,13.7,0.0,0.0,0.0,50.0,21.0,0,109,-36.7
