Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,40,88,.455,18,50,.360,30,35,.857,11,41,52,22,8,5,10,17,128
SAC,0,240,42,88,.477,14,42,.333,14,22,.636,4,34,38,23,8,4,10,23,112
