Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,0,240,43,84,.512,15,34,.441,17,21,.810,12,38,50,30,6,6,23,28,118
DAL,1,240,34,87,.391,12,42,.286,19,33,.576,13,26,39,24,10,6,14,16,99
