Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,0,240,46,105,.438,11,38,.289,20,24,.833,11,30,41,21,9,2,5,15,123
BRK,1,240,46,84,.548,15,31,.484,18,21,.857,7,42,49,26,2,5,17,19,125
