Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Pascal Siakam,34:38,8,16,.500,3,7,.429,8,9,.889,1,7,8,6,1,1,1,4,27,+34
Kyle Lowry,33:25,3,5,.600,2,3,.667,0,0,,1,4,5,9,0,1,3,2,8,+42
Fred VanVleet,30:23,5,12,.417,5,9,.556,4,4,1.000,0,0,0,2,0,0,0,1,19,+6
OG Anunoby,28:13,8,16,.500,5,9,.556,2,2,1.000,2,4,6,3,1,1,1,2,23,+20
Norman Powell,24:57,8,12,.667,3,4,.750,3,4,.750,1,1,2,3,1,1,1,0,22,+13
Paul Watson,20:55,4,7,.571,4,7,.571,0,0,,0,6,6,2,0,0,0,3,12,+21
DeAndre' Bembry,20:53,4,5,.800,0,1,.000,1,1,1.000,1,6,7,4,0,0,0,1,9,+22
Chris Boucher,16:34,2,5,.400,0,1,.000,3,3,1.000,3,3,6,0,0,1,0,2,7,+17
Yuta Watanabe,5:43,0,0,,0,0,,0,0,,0,3,3,0,0,1,0,1,0,-11
Malachi Flynn,5:43,0,4,.000,0,3,.000,0,0,,0,0,0,1,0,0,0,1,0,-11
Terence Davis,5:36,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,2,0,2,-11
Matt Thomas,4:54,2,4,.500,2,2,1.000,0,0,,0,1,1,0,0,0,0,0,6,-9
Stanley Johnson,4:54,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,3,0,-9
Aron Baynes,3:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-4
