Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,1,240,45,89,.506,24,48,.500,21,23,.913,9,36,45,31,3,6,9,21,135
DEN,0,240,41,98,.418,14,43,.326,15,18,.833,17,29,46,25,5,2,11,19,111
