Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Pascal Siakam,34:38,.676,.594,.438,.563,3.6,18.3,12.2,24.5,1.4,2.5,4.8,26.9,148,111,8.4
Kyle Lowry,33:25,.800,.800,.600,.000,3.8,10.8,7.9,31.8,0.0,2.6,37.5,10.6,139,118,1.9
Fred VanVleet,30:23,.690,.625,.750,.333,0.0,0.0,0.0,8.5,0.0,0.0,0.0,20.1,147,125,1.4
OG Anunoby,28:13,.681,.656,.563,.125,9.0,12.8,11.2,16.3,1.8,3.1,5.6,28.1,139,113,9.1
Norman Powell,24:57,.799,.792,.333,.333,5.1,3.6,4.2,19.5,2.0,3.5,6.8,26.3,153,117,13.9
Paul Watson,20:55,.857,.857,1.000,.000,0.0,26.0,15.1,12.8,0.0,0.0,0.0,14.9,170,112,8.5
DeAndre' Bembry,20:53,.827,.800,.200,.200,6.0,26.0,17.7,25.7,0.0,0.0,0.0,11.6,192,112,8.0
Chris Boucher,16:34,.554,.400,.200,.600,22.9,16.4,19.1,0.0,0.0,5.3,0.0,16.9,145,114,-4.9
Yuta Watanabe,5:43,,,,,0.0,47.5,27.7,0.0,0.0,15.3,,0.0,0,93,3.4
Malachi Flynn,5:43,.000,.000,.750,.000,0.0,0.0,0.0,18.7,0.0,0.0,0.0,31.1,24,125,-40.9
Terence Davis,5:36,.500,.500,.500,.000,0.0,16.2,9.4,23.5,0.0,0.0,50.0,31.7,61,117,-18.4
Matt Thomas,4:54,.750,.750,.500,.000,0.0,18.5,10.8,0.0,0.0,0.0,0.0,36.2,133,116,13.3
Stanley Johnson,4:54,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0,124,-27.5
Aron Baynes,3:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.9,0,125,-25.8
