Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Gordon,33:53,5,15,.333,0,5,.000,3,4,.750,1,6,7,3,0,2,2,2,13,-2
Nikola Vučević,33:52,11,19,.579,3,5,.600,2,3,.667,3,11,14,4,1,1,1,2,27,-5
Evan Fournier,32:48,8,16,.500,4,9,.444,1,1,1.000,0,0,0,2,0,1,2,4,21,-14
Al-Farouq Aminu,27:38,3,8,.375,0,3,.000,0,0,,1,9,10,1,0,1,3,0,6,0
Michael Carter-Williams,23:14,3,10,.300,1,4,.250,1,1,1.000,1,2,3,3,2,0,1,5,8,-6
James Ennis,27:29,1,6,.167,1,6,.167,2,2,1.000,2,5,7,2,0,0,1,2,5,+6
Dwayne Bacon,23:42,4,7,.571,0,1,.000,3,4,.750,0,3,3,2,0,0,1,2,11,+21
Chuma Okeke,20:22,6,6,1.000,4,4,1.000,1,2,.500,0,3,3,0,0,0,0,1,17,+1
Khem Birch,14:08,0,1,.000,0,0,,2,2,1.000,1,1,2,1,0,0,0,0,2,+6
Chasson Randle,2:54,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2
