Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jae Crowder,44:41,6,15,.400,6,13,.462,3,3,1.000,0,7,7,3,1,0,2,4,21,+4
Chris Paul,42:00,9,20,.450,1,6,.167,2,2,1.000,1,8,9,13,2,0,2,2,21,+13
Deandre Ayton,37:36,7,14,.500,1,2,.500,2,3,.667,2,11,13,1,0,2,3,6,17,+2
Mikal Bridges,36:17,4,9,.444,1,5,.200,2,2,1.000,2,3,5,2,0,1,1,5,11,-2
Cameron Johnson,34:53,7,16,.438,3,11,.273,2,3,.667,1,2,3,0,2,0,1,1,19,+8
Abdel Nader,29:30,2,7,.286,1,2,.500,1,3,.333,0,4,4,2,0,0,0,2,6,-24
Frank Kaminsky,20:24,1,5,.200,0,2,.000,0,0,,0,2,2,1,0,0,0,5,2,-10
Jevon Carter,16:26,3,7,.429,2,6,.333,0,0,,0,5,5,2,1,0,0,1,8,+2
Cameron Payne,15:59,0,5,.000,0,3,.000,2,2,1.000,0,0,0,2,2,0,0,2,2,-21
Jalen Smith,8:46,2,3,.667,1,2,.500,0,0,,1,1,2,0,0,1,0,2,5,-5
Langston Galloway,3:26,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-7
