Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,1,290,41,102,.402,16,53,.302,14,18,.778,7,43,50,26,8,4,9,31,112
DEN,0,290,40,97,.412,15,36,.417,25,32,.781,12,53,65,22,4,3,16,20,120
