Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Saddiq Bey,31:45,3,12,.250,1,7,.143,2,2,1.000,0,6,6,2,0,0,2,2,9,+1
Mason Plumlee,26:32,4,9,.444,0,0,,3,4,.750,2,6,8,1,1,2,3,3,11,-17
Wayne Ellington,26:12,5,10,.500,5,10,.500,0,0,,0,2,2,1,2,1,0,1,15,-8
Saben Lee,24:28,3,7,.429,0,0,,0,0,,1,4,5,5,2,1,1,0,6,-4
Jerami Grant,19:18,4,12,.333,1,2,.500,0,0,,0,3,3,3,0,0,0,0,9,-22
Cory Joseph,29:19,2,8,.250,0,1,.000,4,4,1.000,0,6,6,4,2,0,4,3,8,+6
Josh Jackson,22:06,2,6,.333,0,1,.000,3,3,1.000,0,1,1,1,0,0,2,2,7,-18
Isaiah Stewart,21:28,5,9,.556,1,3,.333,0,0,,3,5,8,1,0,1,1,2,11,+3
Frank Jackson,16:03,2,7,.286,1,4,.250,3,4,.750,0,2,2,1,1,0,2,3,8,+5
Tyler Cook,16:01,2,4,.500,0,0,,0,0,,1,1,2,0,1,0,2,2,4,-10
Sekou Doumbouya,5:21,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1,-8
Deividas Sirvydis,1:27,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,+2
