Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyle Kuzma,41:45,9,21,.429,3,9,.333,4,5,.800,3,6,9,0,1,0,4,3,25,-8
Dennis Schröder,38:35,6,14,.429,0,1,.000,8,9,.889,0,3,3,11,3,0,6,3,20,+3
Kentavious Caldwell-Pope,30:33,6,10,.600,3,5,.600,4,4,1.000,0,4,4,3,2,0,1,0,19,-1
Markieff Morris,15:25,2,3,.667,1,1,1.000,0,0,,0,5,5,0,0,0,1,3,5,-14
Marc Gasol,15:17,1,2,.500,1,2,.500,2,4,.500,0,2,2,2,0,0,2,1,5,-10
Montrezl Harrell,32:43,8,13,.615,0,0,,4,8,.500,3,5,8,1,1,0,3,2,20,+2
Wesley Matthews,28:28,1,3,.333,1,3,.333,0,0,,0,2,2,1,2,0,0,3,3,+1
Talen Horton-Tucker,18:35,1,6,.167,0,2,.000,1,1,1.000,0,3,3,2,0,0,0,1,3,-3
Alex Caruso,14:11,0,4,.000,0,1,.000,1,2,.500,1,5,6,2,1,0,3,2,1,-10
Alfonzo McKinnie,4:28,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,0
