Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,37,77,.481,3,24,.125,9,18,.500,7,34,41,18,8,3,16,14,86
PHO,1,240,37,84,.440,19,47,.404,18,19,.947,12,31,43,24,7,4,10,18,111
