Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tyler Herro,32:20,3,10,.300,2,4,.500,3,3,1.000,0,2,2,3,1,0,3,1,11,0
Duncan Robinson,32:02,8,14,.571,7,13,.538,0,0,,0,5,5,0,0,0,1,3,23,+5
Bam Adebayo,28:13,5,9,.556,0,0,,7,8,.875,0,4,4,2,2,1,3,2,17,+9
Meyers Leonard,19:48,3,5,.600,3,5,.600,0,0,,0,2,2,1,0,0,1,5,9,+1
Jimmy Butler,16:13,2,7,.286,0,1,.000,0,0,,3,3,6,5,1,0,1,0,4,-8
Avery Bradley,28:27,4,7,.571,2,5,.400,2,3,.667,0,2,2,4,2,0,2,2,12,+23
Goran Dragić,27:09,6,11,.545,0,4,.000,6,7,.857,0,2,2,9,4,0,3,1,18,+21
Andre Iguodala,26:13,2,5,.400,2,5,.400,0,0,,0,7,7,3,1,0,2,3,6,+17
Precious Achiuwa,19:28,5,7,.714,0,0,,1,2,.500,1,2,3,2,0,1,1,6,11,+4
Maurice Harkless,9:29,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-7
Chris Silva,0:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
KZ Okpala,0:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
