Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,1,240,38,75,.507,16,37,.432,19,23,.826,4,31,35,29,11,2,17,25,111
NOP,0,240,31,78,.397,10,35,.286,26,33,.788,11,30,41,18,8,2,19,20,98
