Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,1,240,43,87,.494,14,43,.326,8,11,.727,11,39,50,30,8,2,17,14,108
CHO,0,240,35,82,.427,8,31,.258,13,17,.765,7,31,38,30,5,3,14,18,91
