Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,28:43,8,13,.615,1,4,.250,1,1,1.000,1,15,16,6,0,0,2,0,18,+24
Coby White,28:02,7,10,.700,4,6,.667,0,0,,0,3,3,3,1,0,0,0,18,+25
Daniel Theis,25:14,3,7,.429,0,3,.000,3,3,1.000,2,5,7,1,0,2,3,1,9,+5
Garrett Temple,24:20,3,8,.375,3,6,.500,0,0,,0,3,3,4,0,0,4,0,9,+20
Patrick Williams,23:12,3,6,.500,0,2,.000,1,2,.500,1,2,3,3,1,0,1,1,7,+7
Lauri Markkanen,26:31,4,11,.364,3,8,.375,0,0,,1,3,4,0,1,0,0,2,11,+7
Tomáš Satoranský,20:46,4,10,.400,1,5,.200,1,2,.500,1,1,2,7,3,0,1,1,10,-5
Thaddeus Young,20:03,8,10,.800,1,1,1.000,1,1,1.000,3,1,4,3,2,0,3,3,18,+16
Ryan Arcidiacono,18:46,1,3,.333,1,2,.500,0,0,,1,3,4,1,0,0,0,4,3,-5
Denzel Valentine,16:09,1,7,.143,0,6,.000,1,2,.500,1,2,3,1,0,0,1,2,3,-1
Cristiano Felício,2:43,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-4
Javonte Green,2:43,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-4
Adam Mokoka,1:24,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,0
Devon Dotson,1:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
