Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,28:43,.670,.654,.308,.077,4.0,54.5,30.4,33.8,0.0,0.0,13.0,23.7,130,92,10.9
Coby White,28:02,.900,.900,.600,.000,0.0,11.2,5.8,16.6,1.8,0.0,0.0,15.7,177,97,13.3
Daniel Theis,25:14,.541,.429,.429,.429,9.1,20.7,15.1,5.1,0.0,7.5,26.5,19.8,93,93,-5.5
Garrett Temple,24:20,.563,.563,.750,.000,0.0,12.9,6.7,21.3,0.0,0.0,33.3,21.7,85,101,-3.3
Patrick Williams,23:12,.509,.500,.333,.333,4.9,9.0,7.1,16.9,2.2,0.0,12.7,15.0,111,97,-1.1
Lauri Markkanen,26:31,.500,.500,.727,.000,4.3,11.8,8.2,0.0,1.9,0.0,0.0,18.3,106,96,-3.8
Tomáš Satoranský,20:46,.460,.450,.500,.200,5.5,5.0,5.3,47.9,7.3,0.0,8.4,25.2,117,86,9.1
Thaddeus Young,20:03,.862,.850,.100,.100,17.1,5.2,10.9,30.1,5.0,0.0,22.3,29.6,132,91,14.6
Ryan Arcidiacono,18:46,.500,.500,.667,.000,6.1,16.7,11.6,6.3,0.0,0.0,0.0,7.0,130,99,-7.0
Denzel Valentine,16:09,.190,.143,.857,.286,7.1,12.9,10.1,7.4,0.0,0.0,11.3,24.2,54,100,-22.2
Javonte Green,2:43,.000,.000,.000,.000,0.0,38.4,20.1,0.0,0.0,0.0,50.0,32.5,0,95,-39.8
Cristiano Felício,2:43,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,200,103,7.8
Devon Dotson,1:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,103,-8.3
Adam Mokoka,1:24,,,,,0.0,0.0,0.0,79.7,0.0,0.0,100.0,31.5,49,103,-17.2
