Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Harrison Barnes,40:23,8,14,.571,5,9,.556,3,3,1.000,2,6,8,4,1,1,3,0,24,+13
De'Aaron Fox,39:41,14,24,.583,3,10,.300,7,7,1.000,2,2,4,12,1,0,6,3,38,+7
Buddy Hield,39:00,4,16,.250,4,15,.267,4,6,.667,1,7,8,3,0,0,1,3,16,+12
Richaun Holmes,33:07,6,7,.857,0,0,,5,7,.714,2,8,10,3,0,6,4,4,17,+14
Marvin Bagley,21:36,5,12,.417,0,2,.000,0,2,.000,1,3,4,1,0,1,2,3,10,-1
Tyrese Haliburton,32:26,2,7,.286,1,4,.250,0,0,,3,8,11,6,1,0,1,0,5,+13
Hassan Whiteside,14:29,2,5,.400,0,0,,1,1,1.000,2,4,6,0,0,0,2,4,5,-5
Cory Joseph,14:26,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,1,0,3,-5
Kyle Guy,4:44,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,0
Chimezie Metu,0:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
