Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
OKC,240,.451,.435,.471,.247,13.8,77.6,43.0,64.5,4.2,9.6,9.6,100.0,88.9,102.5
MIL,240,.505,.471,.395,.291,22.4,86.2,57.0,65.7,5.2,13.3,11.0,100.0,102.5,88.9
