Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,36:01,4,13,.308,2,5,.400,6,9,.667,0,4,4,5,1,0,4,3,16,-12
Luguentz Dort,32:31,6,16,.375,3,7,.429,2,3,.667,1,1,2,1,0,0,0,2,17,-8
Théo Maledon,30:05,2,6,.333,1,4,.250,0,0,,0,3,3,2,1,1,1,5,5,-17
Al Horford,29:22,4,14,.286,2,9,.222,0,0,,0,5,5,4,0,1,1,1,10,-19
Darius Bazley,20:33,2,7,.286,2,2,1.000,0,0,,0,5,5,0,1,0,1,0,6,-16
Hamidou Diallo,31:12,4,10,.400,0,1,.000,2,8,.250,5,1,6,3,0,1,1,4,10,+2
Isaiah Roby,20:39,3,4,.750,2,3,.667,0,0,,0,7,7,2,0,0,0,5,8,+6
Kenrich Williams,18:39,2,4,.500,0,2,.000,0,0,,1,4,5,2,1,1,1,3,4,+7
Mike Muscala,14:56,3,9,.333,0,6,.000,1,1,1.000,1,6,7,1,0,1,0,0,7,0
Justin Jackson,6:02,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,0,2,-8
