Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,0,240,35,78,.449,19,41,.463,24,28,.857,6,33,39,25,5,3,18,25,113
MEM,1,240,42,83,.506,12,26,.462,26,33,.788,7,37,44,31,14,4,12,18,122
