Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,42,92,.457,15,47,.319,14,18,.778,9,30,39,26,13,6,18,24,113
PHI,1,240,39,81,.481,12,26,.462,28,32,.875,7,40,47,23,12,6,20,21,118
