Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,38:01,10,18,.556,2,6,.333,4,4,1.000,2,11,13,10,3,1,4,3,26,-5
Khris Middleton,37:00,3,15,.200,0,4,.000,2,2,1.000,0,7,7,9,1,0,2,5,8,-9
Jrue Holiday,33:57,4,15,.267,3,7,.429,2,2,1.000,1,3,4,5,2,1,0,5,13,-1
Donte DiVincenzo,30:07,5,14,.357,3,7,.429,2,2,1.000,4,1,5,1,3,1,3,2,15,-4
Brook Lopez,25:43,3,11,.273,1,3,.333,0,0,,6,2,8,0,2,1,0,3,7,-5
Bobby Portis,17:57,4,8,.500,1,2,.500,2,2,1.000,1,1,2,0,1,1,0,1,11,-11
Pat Connaughton,17:27,4,6,.667,4,6,.667,0,0,,0,3,3,0,1,0,0,0,12,-3
Bryn Forbes,16:13,4,6,.667,1,3,.333,0,1,.000,1,2,3,0,0,0,2,1,9,0
D.J. Augustin,12:43,1,5,.200,1,3,.333,0,0,,0,0,0,1,1,0,1,1,3,-12
Thanasis Antetokounmpo,10:47,2,4,.500,0,0,,0,0,,1,1,2,0,0,1,1,4,4,-5
