Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,31:04,5,14,.357,1,5,.200,5,6,.833,0,3,3,9,0,0,1,0,16,-25
Kyle Anderson,30:10,8,13,.615,3,7,.429,2,2,1.000,0,4,4,4,1,2,0,0,21,-6
Xavier Tillman,28:27,2,5,.400,1,3,.333,0,0,,3,5,8,1,0,1,1,6,5,-4
Dillon Brooks,28:25,4,17,.235,0,6,.000,1,2,.500,2,2,4,2,1,0,1,2,9,-10
Gorgui Dieng,21:03,2,2,1.000,1,1,1.000,3,4,.750,3,2,5,2,1,0,1,4,8,-13
Jonas Valančiūnas,24:20,9,11,.818,2,2,1.000,3,3,1.000,1,6,7,2,0,1,3,1,23,0
Grayson Allen,21:43,3,9,.333,2,5,.400,0,0,,1,1,2,1,1,0,0,2,8,+8
Tyus Jones,20:52,3,7,.429,0,3,.000,2,2,1.000,0,7,7,1,0,0,1,0,8,+8
Desmond Bane,19:40,2,8,.250,1,5,.200,0,0,,0,2,2,2,1,1,0,2,5,+1
De'Anthony Melton,14:16,2,4,.500,2,2,1.000,0,0,,1,2,3,3,0,0,1,0,6,-4
