Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,1,240,49,95,.516,10,27,.370,11,18,.611,5,37,42,27,6,8,11,20,119
SAS,0,240,48,95,.505,10,25,.400,25,29,.862,8,40,48,28,8,8,10,18,131
