Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Norman Powell,38:55,11,20,.550,6,10,.600,5,7,.714,0,3,3,4,0,0,1,4,33,+3
Kyle Lowry,38:43,5,17,.294,3,8,.375,4,4,1.000,0,6,6,12,0,0,9,4,17,-14
DeAndre' Bembry,36:58,4,9,.444,1,2,.500,0,0,,1,4,5,2,3,0,2,3,9,-6
Aron Baynes,29:58,4,15,.267,0,2,.000,3,4,.750,7,8,15,0,0,2,1,3,11,-10
Stanley Johnson,26:48,4,7,.571,3,5,.600,0,0,,1,3,4,2,1,0,0,5,11,-11
Chris Boucher,30:25,10,15,.667,2,4,.500,7,8,.875,4,5,9,1,2,2,1,5,29,+5
Paul Watson,20:23,1,6,.167,1,4,.250,0,0,,0,5,5,1,1,0,0,1,3,+16
Terence Davis,9:49,2,5,.400,0,1,.000,0,0,,0,3,3,1,1,0,0,0,4,-3
Yuta Watanabe,7:50,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+13
Matt Thomas,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
