Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,35:32,11,21,.524,1,5,.200,2,2,1.000,1,5,6,3,0,2,2,3,25,+9
Stephen Curry,34:56,13,21,.619,8,15,.533,4,4,1.000,0,8,8,5,1,0,5,3,38,+7
Draymond Green,34:38,0,3,.000,0,0,,2,2,1.000,2,5,7,7,3,0,5,2,2,+15
Kent Bazemore,32:03,4,9,.444,1,3,.333,0,0,,1,6,7,4,2,1,1,3,9,+10
James Wiseman,6:07,3,5,.600,0,0,,0,2,.000,0,1,1,0,1,0,0,0,6,-2
Jordan Poole,25:27,8,11,.727,3,5,.600,2,2,1.000,0,1,1,4,3,0,2,2,21,+13
Kevon Looney,21:48,2,5,.400,0,0,,0,0,,3,3,6,3,0,1,0,1,4,+16
Damion Lee,20:51,1,5,.200,0,2,.000,0,0,,1,3,4,0,1,0,1,3,2,+11
Juan Toscano-Anderson,17:02,3,4,.750,0,1,.000,2,2,1.000,1,4,5,4,1,1,0,1,8,+4
Mychal Mulder,11:22,4,7,.571,1,4,.250,1,2,.500,0,0,0,1,1,0,0,1,10,-3
Gary Payton,0:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
