Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,1,240,53,94,.564,24,39,.615,10,15,.667,8,47,55,35,3,5,15,16,140
IND,0,240,45,111,.405,12,50,.240,11,12,.917,11,29,40,27,8,3,6,16,113
