Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,27:42,1.142,1.143,.714,.429,4.7,16.3,11.6,4.9,1.8,2.9,10.7,15.9,187,99,14.1
Devin Booker,26:09,.779,.731,.538,.308,5.0,13.9,10.2,27.7,0.0,0.0,21.3,33.9,126,106,7.3
Deandre Ayton,22:29,.509,.500,.000,.333,5.8,20.1,14.2,5.4,0.0,7.1,0.0,14.4,117,99,-4.7
Chris Paul,22:29,.889,.889,.556,.000,0.0,8.1,4.7,38.6,0.0,0.0,10.0,21.0,162,109,9.5
Frank Kaminsky,19:08,.429,.429,.714,.000,0.0,4.7,2.8,6.1,0.0,0.0,0.0,17.3,90,111,-8.4
Cameron Payne,25:31,.950,.950,.700,.000,0.0,7.1,4.2,40.1,2.0,0.0,16.7,22.2,157,105,14.1
Jae Crowder,20:19,.357,.357,.714,.000,6.4,8.9,7.9,22.9,2.5,0.0,0.0,16.3,112,103,-2.2
Dario Šarić,19:08,.962,.944,.556,.222,0.0,4.7,2.8,8.8,0.0,0.0,9.2,26.8,156,110,7.7
E'Twaun Moore,14:59,.515,.333,.667,.667,8.7,36.3,24.9,15.0,0.0,5.3,0.0,12.2,144,92,3.3
Cameron Johnson,12:50,.167,.167,.500,.000,0.0,21.2,12.5,0.0,7.9,6.2,14.3,25.7,29,82,-11.6
Jevon Carter,7:28,.000,.000,1.000,.000,0.0,36.4,21.4,41.9,0.0,10.7,0.0,6.3,135,89,8.6
Abdel Nader,7:28,.667,.667,.333,.000,0.0,0.0,0.0,38.8,0.0,10.7,0.0,19.0,154,107,9.7
Damian Jones,7:28,.500,.500,.000,.000,0.0,12.1,7.1,16.2,0.0,0.0,0.0,12.6,122,107,-1.0
Langston Galloway,6:52,.333,.333,.000,.000,0.0,13.2,7.8,17.9,0.0,0.0,0.0,20.6,87,106,-14.6
