Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Marcus Smart,27:49,5,13,.385,4,10,.400,0,0,,0,2,2,2,1,0,1,2,14,+28
Jaylen Brown,25:01,6,12,.500,2,5,.400,7,7,1.000,0,2,2,8,1,0,2,1,21,+15
Grant Williams,23:00,1,3,.333,0,1,.000,0,0,,1,1,2,0,0,0,0,1,2,+14
Jeff Teague,20:53,5,10,.500,2,4,.500,5,5,1.000,0,1,1,2,2,0,1,0,17,+14
Tristan Thompson,20:29,2,5,.400,0,0,,0,0,,1,10,11,1,1,1,2,2,4,+13
Payton Pritchard,25:16,6,13,.462,4,8,.500,0,0,,0,4,4,3,0,1,0,2,16,+24
Javonte Green,20:55,4,6,.667,0,2,.000,2,3,.667,1,1,2,1,2,0,1,2,10,+10
Daniel Theis,20:44,4,5,.800,0,0,,0,0,,3,7,10,0,0,0,0,2,8,+10
Semi Ojeleye,20:29,6,10,.600,3,6,.500,3,4,.750,0,6,6,1,0,0,0,2,18,+8
Aaron Nesmith,18:27,2,7,.286,1,5,.200,0,0,,0,0,0,2,0,1,1,3,5,-4
Tremont Waters,9:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,5,0,0,2,0,3,-1
Tacko Fall,7:55,3,3,1.000,0,0,,0,0,,0,5,5,0,0,1,0,1,6,+4
