Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,38:46,3,15,.200,0,4,.000,2,2,1.000,0,5,5,4,0,0,1,0,8,-23
Karl-Anthony Towns,37:29,8,19,.421,2,7,.286,12,12,1.000,4,6,10,1,2,2,2,4,30,-18
Jaden McDaniels,37:04,4,10,.400,3,6,.500,0,0,,0,4,4,1,0,3,1,2,11,0
Ricky Rubio,35:16,6,13,.462,3,6,.500,5,5,1.000,0,3,3,13,1,0,1,1,20,-10
Jarred Vanderbilt,18:48,1,2,.500,0,0,,0,0,,2,2,4,1,2,0,0,3,2,-3
Malik Beasley,41:02,13,25,.520,5,13,.385,0,1,.000,0,2,2,3,3,0,3,3,31,+5
Jordan McLaughlin,17:44,0,5,.000,0,0,,0,0,,1,3,4,7,2,0,1,1,0,+4
Naz Reid,17:38,8,14,.571,2,3,.667,0,1,.000,2,7,9,3,1,3,1,2,18,+4
Josh Okogie,15:11,0,2,.000,0,1,.000,2,2,1.000,2,1,3,2,1,0,1,1,2,+9
Jaylen Nowell,6:02,2,2,1.000,0,0,,2,2,1.000,0,0,0,2,0,0,0,3,6,+2
