Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Davis,32:12,6,15,.400,0,2,.000,5,6,.833,2,7,9,1,3,3,3,0,17,+5
LeBron James,32:00,9,16,.563,3,6,.500,1,3,.333,0,13,13,8,1,0,2,2,22,+19
Dennis Schröder,31:39,4,13,.308,0,4,.000,3,4,.750,0,1,1,5,0,0,0,1,11,+3
Kyle Kuzma,30:03,4,9,.444,3,7,.429,0,0,,0,3,3,1,0,2,3,4,11,+7
Marc Gasol,23:40,2,6,.333,0,3,.000,3,4,.750,3,3,6,4,1,0,0,2,7,+3
Wesley Matthews,27:15,5,7,.714,4,6,.667,0,0,,1,0,1,1,2,0,0,3,14,+3
Talen Horton-Tucker,23:39,3,9,.333,1,4,.250,0,0,,2,4,6,2,0,0,1,1,7,+11
Montrezl Harrell,20:50,7,11,.636,0,0,,2,2,1.000,4,5,9,0,2,0,1,2,16,+12
Markieff Morris,14:21,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,+10
Alfonzo McKinnie,1:27,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,-1
Quinn Cook,1:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Jared Dudley,1:27,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-1
