Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Durant,36:21,9,15,.600,5,7,.714,6,9,.667,0,3,3,4,0,1,3,3,29,+7
Kyrie Irving,36:21,10,17,.588,3,8,.375,2,2,1.000,0,3,3,6,1,0,4,1,25,+7
Joe Harris,32:19,5,12,.417,3,7,.429,0,0,,0,2,2,1,0,0,3,2,13,+2
DeAndre Jordan,18:58,0,2,.000,0,0,,1,2,.500,1,11,12,2,0,1,2,3,1,+2
Spencer Dinwiddie,15:11,2,4,.500,1,2,.500,0,0,,0,4,4,3,0,0,0,0,5,+2
Caris LeVert,25:49,4,12,.333,2,7,.286,0,0,,1,4,5,4,1,1,0,0,10,-12
Jarrett Allen,25:21,1,2,.500,0,0,,6,8,.750,4,10,14,1,0,1,2,1,8,-3
Landry Shamet,13:18,0,9,.000,0,8,.000,0,0,,0,1,1,0,0,0,3,2,0,-4
Jeff Green,12:43,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,-5
Timothé Luwawu-Cabarrot,12:00,4,4,1.000,3,3,1.000,0,0,,0,0,0,0,1,0,1,2,11,+3
Taurean Prince,11:39,0,5,.000,0,5,.000,2,4,.500,0,2,2,0,1,1,1,2,2,-9
