Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Durant,36:21,.765,.767,.467,.600,0.0,7.5,4.0,22.9,0.0,2.1,13.7,25.9,129,107,9.4
Kyrie Irving,36:21,.699,.676,.471,.118,0.0,7.5,4.0,36.4,1.3,0.0,18.3,25.8,117,106,5.4
Joe Harris,32:19,.542,.542,.583,.000,0.0,5.6,3.0,5.4,0.0,0.0,20.0,19.9,81,110,-6.2
DeAndre Jordan,18:58,.174,.000,.000,1.000,5.6,52.5,31.0,14.5,0.0,4.1,41.0,11.0,56,91,-5.1
Spencer Dinwiddie,15:11,.625,.625,.500,.000,0.0,23.9,12.9,33.1,0.0,0.0,0.0,11.3,144,104,5.9
Caris LeVert,25:49,.417,.417,.583,.000,4.1,14.0,9.5,27.0,1.8,3.0,0.0,19.9,101,101,4.0
Jarrett Allen,25:21,.725,.500,.000,4.000,16.8,35.7,27.0,5.7,0.0,3.1,26.6,12.7,133,98,1.6
Landry Shamet,13:18,.000,.000,.889,.000,0.0,6.8,3.7,0.0,0.0,0.0,25.0,38.7,0,109,-44.9
Jeff Green,12:43,,,,,0.0,0.0,0.0,21.6,0.0,0.0,,0.0,249,111,-1.5
Timothé Luwawu-Cabarrot,12:00,1.375,1.375,.750,.000,0.0,0.0,0.0,0.0,3.9,0.0,20.0,17.9,158,102,20.6
Taurean Prince,11:39,.148,.000,1.000,.800,0.0,15.5,8.4,0.0,4.0,6.6,12.9,28.5,28,92,-18.9
