Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,38:35,13,24,.542,2,4,.500,5,6,.833,3,3,6,3,1,0,2,4,33,+7
Russell Westbrook,35:43,5,13,.385,0,2,.000,4,7,.571,0,5,5,11,2,0,4,2,14,+3
Raul Neto,28:18,4,10,.400,2,3,.667,4,4,1.000,0,1,1,1,1,0,0,0,14,-12
Anthony Gill,13:59,2,4,.500,1,3,.333,0,0,,0,1,1,1,0,0,1,3,5,-16
Alex Len,10:20,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,1,2,2,-15
Dāvis Bertāns,34:12,3,12,.250,3,10,.300,0,0,,0,4,4,1,0,0,0,0,9,+25
Daniel Gafford,26:45,5,7,.714,0,0,,2,3,.667,1,5,6,2,4,4,0,2,12,+14
Garrison Mathews,22:46,2,5,.400,2,5,.400,2,2,1.000,2,1,3,0,2,0,0,5,8,+21
Ish Smith,18:27,3,8,.375,2,4,.500,0,0,,2,1,3,4,1,2,1,3,8,+8
Robin Lopez,10:55,5,5,1.000,0,0,,4,4,1.000,2,3,5,1,0,0,1,0,14,+10
