Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,37:46,12,16,.750,3,4,.750,1,1,1.000,1,2,3,2,3,0,3,4,28,+19
Stephen Curry,35:38,10,20,.500,6,9,.667,6,7,.857,1,4,5,9,1,0,3,3,32,+19
Draymond Green,35:38,5,10,.500,1,4,.250,0,0,,1,11,12,12,4,0,1,2,11,+19
Kelly Oubre,30:12,2,8,.250,0,3,.000,3,4,.750,0,7,7,1,1,1,0,3,7,-4
Kevon Looney,10:50,0,1,.000,0,0,,2,2,1.000,0,3,3,0,0,0,1,1,2,-1
James Wiseman,23:12,8,11,.727,0,1,.000,0,0,,1,3,4,0,0,1,1,3,16,-4
Jordan Poole,21:40,6,11,.545,3,5,.600,3,4,.750,0,0,0,3,0,0,0,2,18,+4
Nico Mannion,12:22,2,3,.667,1,1,1.000,0,0,,0,2,2,2,2,0,1,2,5,-7
Eric Paschall,11:38,4,6,.667,1,1,1.000,0,0,,1,2,3,1,1,0,1,3,9,+16
Juan Toscano-Anderson,10:37,0,0,,0,0,,0,0,,0,0,0,2,0,0,1,2,0,-11
Kent Bazemore,10:27,1,3,.333,1,3,.333,0,0,,0,1,1,1,0,0,1,1,3,+10
