Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Paul George,38:32,5,15,.333,2,6,.333,9,9,1.000,2,10,12,2,1,0,2,4,21,+5
Kawhi Leonard,34:31,7,12,.583,0,3,.000,7,7,1.000,0,4,4,4,1,1,7,2,21,+14
Serge Ibaka,34:31,5,13,.385,1,4,.250,1,1,1.000,3,11,14,1,1,1,3,3,12,+13
Patrick Beverley,30:15,2,8,.250,1,5,.200,2,2,1.000,1,0,1,3,1,1,0,3,7,+8
Nicolas Batum,26:18,4,9,.444,3,6,.500,2,2,1.000,3,2,5,0,1,0,1,2,13,+13
Lou Williams,19:55,1,4,.250,1,2,.500,0,0,,0,1,1,3,1,0,1,1,3,-4
Luke Kennard,18:39,3,4,.750,1,1,1.000,2,2,1.000,0,1,1,1,0,0,1,2,9,-6
Marcus Morris,18:11,4,9,.444,2,6,.333,2,2,1.000,2,0,2,2,0,0,3,3,12,-11
Ivica Zubac,10:00,2,2,1.000,0,0,,0,0,,1,5,6,0,0,0,1,5,4,0
Reggie Jackson,8:13,3,5,.600,0,1,.000,0,0,,0,2,2,3,0,0,0,1,6,+3
Mfiondu Kabengele,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Terance Mann,0:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
