Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Joe Harris,29:27,.338,.250,.500,.250,3.7,10.9,7.3,15.4,1.6,0.0,0.0,12.9,92,127,-6.8
Jeff Green,25:44,.773,.667,.333,.667,0.0,12.4,6.3,11.9,0.0,0.0,0.0,6.5,168,130,-2.2
Kevin Durant,23:50,.573,.500,.235,.294,4.6,26.9,15.8,53.3,0.0,3.4,29.4,48.8,87,124,-1.2
LaMarcus Aldridge,22:35,.676,.625,.000,.250,4.8,9.4,7.2,17.4,0.0,10.8,18.4,20.6,115,123,2.3
Kyrie Irving,20:40,.705,.636,.455,.364,0.0,20.6,10.4,0.0,0.0,0.0,7.3,28.5,128,127,2.5
Bruce Brown,26:55,.595,.500,.000,2.500,4.1,23.8,14.0,10.7,0.0,3.0,19.2,8.3,116,124,-5.5
Landry Shamet,23:17,.250,.250,.667,.000,0.0,4.6,2.3,12.5,6.1,0.0,14.3,12.9,58,118,-4.0
Blake Griffin,16:42,.258,.000,.000,.667,0.0,0.0,0.0,16.4,0.0,4.9,34.0,15.1,52,129,-14.8
Chris Chiozza,16:06,.282,.250,.375,.250,0.0,0.0,0.0,0.0,0.0,5.1,10.1,26.3,54,130,-17.9
Nicolas Claxton,14:57,.735,.667,.000,1.333,0.0,35.7,18.0,11.2,0.0,5.4,0.0,13.6,157,120,5.2
Timothé Luwawu-Cabarrot,9:03,.583,.583,.667,.000,24.1,0.0,11.9,0.0,0.0,0.0,25.0,37.8,88,134,-6.3
Reggie Perry,5:22,.694,.500,.500,1.000,40.7,39.8,40.2,0.0,17.6,0.0,25.8,30.9,121,81,14.1
Alize Johnson,5:22,.667,.667,.333,.000,20.3,19.9,20.1,0.0,0.0,30.3,0.0,23.9,136,106,14.0
