Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julius Randle,32:41,.547,.417,.056,.611,10.2,13.7,12.0,25.6,3.2,0.0,18.0,37.5,109,122,-1.8
Alec Burks,27:01,.911,.944,.889,.222,0.0,16.5,8.3,6.3,5.7,0.0,16.8,19.4,141,115,12.4
Mitchell Robinson,25:38,.571,.571,.000,.000,21.8,17.4,19.6,0.0,0.0,0.0,0.0,12.0,145,129,-5.8
Elfrid Payton,24:00,.450,.375,.250,.250,4.7,9.3,7.0,12.1,2.1,0.0,10.1,18.1,103,126,-7.7
RJ Barrett,22:46,.444,.444,.222,.000,4.9,14.7,9.8,13.8,0.0,0.0,0.0,17.4,112,130,-7.3
Austin Rivers,28:31,.500,.500,1.000,.000,0.0,7.8,3.9,13.5,3.6,0.0,40.0,7.7,84,123,-4.6
Immanuel Quickley,24:00,.720,.639,.444,.444,4.7,9.3,7.0,38.1,0.0,0.0,4.4,41.3,153,131,17.9
Nerlens Noel,22:22,.500,.500,.000,.000,10.0,44.9,27.4,6.6,2.3,0.0,0.0,11.8,128,116,0.8
Kevin Knox,17:58,.258,.000,1.000,.667,0.0,6.2,3.1,13.7,0.0,0.0,0.0,9.5,92,132,-9.8
Obi Toppin,15:03,.400,.400,.400,.000,0.0,22.3,11.1,0.0,0.0,0.0,16.7,17.6,70,128,-14.7
