Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,32:41,7,18,.389,1,1,1.000,10,11,.909,3,4,7,5,2,0,5,6,25,-4
Alec Burks,27:01,6,9,.667,5,8,.625,1,2,.500,0,4,4,1,3,0,2,1,18,-5
Mitchell Robinson,25:38,4,7,.571,0,0,,0,0,,5,4,9,0,0,0,0,3,8,0
Elfrid Payton,24:00,3,8,.375,0,2,.000,2,2,1.000,1,2,3,2,1,0,1,2,8,-5
RJ Barrett,22:46,4,9,.444,0,2,.000,0,0,,1,3,4,2,0,0,0,2,8,-2
Austin Rivers,28:31,1,3,.333,1,3,.333,0,0,,0,2,2,3,2,0,2,1,3,+6
Immanuel Quickley,24:00,9,18,.500,5,8,.625,8,8,1.000,1,2,3,4,0,0,1,3,31,+2
Nerlens Noel,22:22,3,6,.500,0,0,,0,0,,2,9,11,1,1,0,0,0,6,-3
Kevin Knox,17:58,0,3,.000,0,3,.000,2,2,1.000,0,1,1,2,0,0,0,1,2,-3
Obi Toppin,15:03,2,5,.400,0,2,.000,0,0,,0,3,3,0,0,0,1,1,4,-1
