Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,41:35,6,11,.545,1,2,.500,3,5,.600,0,10,10,2,0,2,2,2,16,+3
Stephen Curry,36:55,14,28,.500,10,17,.588,11,12,.917,0,3,3,5,0,0,6,2,49,+11
Kevon Looney,33:41,2,4,.500,0,0,,1,2,.500,4,11,15,1,0,0,3,5,5,+1
Draymond Green,30:53,4,8,.500,0,3,.000,0,0,,0,6,6,6,2,0,1,5,8,+15
Kent Bazemore,14:11,0,5,.000,0,2,.000,2,2,1.000,0,2,2,0,0,0,0,0,2,-7
Damion Lee,31:31,5,6,.833,2,2,1.000,0,0,,1,5,6,1,0,1,2,1,12,+16
Kelly Oubre,21:55,2,6,.333,0,1,.000,5,7,.714,1,1,2,0,0,0,2,2,9,+8
Jordan Poole,17:21,1,7,.143,1,4,.250,3,4,.750,0,1,1,0,0,2,0,1,6,+9
Mychal Mulder,11:13,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,+1
Alen Smailagić,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Gary Payton,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Nico Mannion,0:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
