Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,0,240,34,76,.447,14,32,.438,25,32,.781,6,39,45,15,2,5,16,19,107
PHI,1,240,35,89,.393,12,32,.375,14,18,.778,10,32,42,26,9,6,13,21,96
