Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andrew Wiggins,41:35,.606,.591,.182,.455,0.0,23.6,13.3,8.5,0.0,4.1,13.2,16.5,110,96,2.9
Stephen Curry,36:55,.736,.679,.607,.429,0.0,8.0,4.5,41.2,0.0,0.0,15.3,48.1,127,104,18.9
Kevon Looney,33:41,.512,.500,.000,.500,15.0,32.0,24.6,4.6,0.0,0.0,38.1,10.6,94,96,-4.1
Draymond Green,30:53,.500,.500,.375,.000,0.0,19.0,10.7,33.6,3.2,0.0,11.1,13.2,116,93,3.4
Kent Bazemore,14:11,.170,.000,.400,.400,0.0,13.8,7.8,0.0,0.0,0.0,0.0,18.8,39,102,-13.6
Damion Lee,31:31,1.000,1.000,.333,.000,4.0,15.5,10.5,5.8,0.0,2.7,25.0,11.5,143,99,7.2
Kelly Oubre,21:55,.496,.333,.167,1.167,5.8,4.5,5.0,0.0,0.0,0.0,18.1,22.9,90,105,-8.0
Jordan Poole,17:21,.342,.214,.571,.571,0.0,5.6,3.2,0.0,0.0,9.7,0.0,22.8,75,97,-3.2
Mychal Mulder,11:13,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,106,-8.0
Alen Smailagić,0:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-2.3
Gary Payton,0:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-3.7
Nico Mannion,0:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106,-4.2
