Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,36:28,11,22,.500,1,7,.143,7,8,.875,0,6,6,6,2,0,6,4,30,+4
Dorian Finney-Smith,35:27,1,7,.143,0,5,.000,1,2,.500,2,3,5,4,2,0,4,1,3,-10
Maxi Kleber,28:52,2,8,.250,1,7,.143,0,0,,2,1,3,0,0,0,0,0,5,-16
Josh Richardson,26:13,4,10,.400,1,4,.250,2,2,1.000,0,3,3,2,2,0,0,2,11,-3
Dwight Powell,20:09,3,3,1.000,0,0,,7,9,.778,3,4,7,0,2,3,3,3,13,-15
Jalen Brunson,25:30,8,12,.667,1,3,.333,0,0,,1,1,2,3,1,0,1,1,17,-13
Trey Burke,17:17,2,6,.333,1,2,.500,2,2,1.000,0,0,0,0,0,0,1,1,7,-18
J.J. Redick,14:19,0,3,.000,0,3,.000,0,0,,0,1,1,1,0,0,0,2,0,+14
Boban Marjanović,11:55,2,3,.667,0,0,,4,4,1.000,2,5,7,0,1,1,0,1,8,+12
Willie Cauley-Stein,9:18,0,0,,0,0,,1,2,.500,2,2,4,0,0,0,1,1,1,-12
Josh Green,8:08,0,3,.000,0,2,.000,0,0,,1,0,1,0,2,0,0,0,0,+7
Nicolò Melli,6:24,1,4,.250,1,2,.500,1,2,.500,0,1,1,0,0,0,0,0,4,-10
