Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,36:28,.588,.523,.318,.364,0.0,22.6,10.1,40.5,2.7,0.0,19.0,37.5,106,115,2.4
Dorian Finney-Smith,35:27,.190,.143,.714,.286,6.3,11.6,8.7,16.6,2.8,0.0,33.7,14.5,52,117,-9.8
Maxi Kleber,28:52,.313,.313,.875,.000,7.7,4.8,6.4,0.0,0.0,0.0,0.0,12.0,86,124,-9.6
Josh Richardson,26:13,.506,.450,.400,.200,0.0,15.7,7.0,13.7,3.8,0.0,0.0,18.0,120,114,0.9
Dwight Powell,20:09,.934,1.000,.000,3.000,16.6,27.2,21.4,0.0,5.0,13.5,30.1,21.4,133,99,11.5
Jalen Brunson,25:30,.708,.708,.250,.000,4.4,5.4,4.8,29.8,2.0,0.0,7.7,22.1,139,119,7.6
Trey Burke,17:17,.509,.417,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19.8,98,124,-10.1
J.J. Redick,14:19,.000,.000,1.000,.000,0.0,9.6,4.3,9.9,0.0,0.0,0.0,9.1,21,122,-16.8
Boban Marjanović,11:55,.840,.667,.000,1.333,18.7,57.5,36.1,0.0,4.2,7.6,0.0,17.3,187,101,15.9
Willie Cauley-Stein,9:18,.568,,,,24.0,29.5,26.5,0.0,0.0,0.0,53.2,8.8,90,119,-10.9
Josh Green,8:08,.000,.000,.667,.000,13.7,0.0,7.6,0.0,12.3,0.0,0.0,16.0,25,98,-5.3
Nicolò Melli,6:24,.410,.375,.500,.500,0.0,21.4,9.6,0.0,0.0,0.0,0.0,33.1,94,121,-6.7
