Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,1,240,34,81,.420,6,35,.171,25,31,.806,13,27,40,16,12,4,16,16,99
SAC,0,240,45,81,.556,11,28,.393,10,16,.625,8,30,38,27,9,1,19,26,111
