Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,240,33,80,.413,10,36,.278,12,20,.600,6,35,41,15,4,6,13,19,88
MIA,0,240,37,86,.430,10,34,.294,14,17,.824,12,35,47,22,7,5,12,18,98
