Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.479,.451,.264,.231,21.2,72.1,44.2,60.5,10.8,6.2,12.3,100.0,94.2,104.0
DEN,240,.522,.484,.286,.264,27.9,78.8,55.8,65.0,9.8,9.0,14.3,100.0,104.0,94.2
