Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,30:13,5,13,.385,0,0,,4,6,.667,1,3,4,4,2,0,4,1,14,-3
Derrick White,29:05,7,15,.467,1,7,.143,3,3,1.000,0,4,4,2,0,2,4,4,18,0
Dejounte Murray,28:43,8,18,.444,2,4,.500,0,0,,0,5,5,6,2,0,0,1,18,-1
Jakob Poeltl,27:41,2,4,.500,0,0,,0,0,,4,1,5,5,2,0,2,3,4,+5
Keldon Johnson,26:21,3,5,.600,0,1,.000,2,4,.500,1,3,4,2,2,0,1,1,8,+3
Patty Mills,25:03,4,8,.500,2,6,.333,2,2,1.000,0,0,0,1,0,0,0,2,12,-29
Rudy Gay,21:32,2,10,.200,0,3,.000,0,0,,1,7,8,1,1,0,2,4,4,-22
Devin Vassell,15:53,1,3,.333,1,1,1.000,0,0,,0,1,1,0,1,0,0,1,3,-9
Drew Eubanks,10:41,1,2,.500,0,0,,1,2,.500,1,3,4,0,0,1,0,0,3,-2
Gorgui Dieng,9:38,1,4,.250,0,2,.000,1,2,.500,0,2,2,0,1,0,1,1,3,-13
Quinndary Weatherspoon,5:25,3,4,.750,0,0,,1,2,.500,2,0,2,0,0,0,0,0,7,+7
Tre Jones,5:25,0,3,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+7
Luka Šamanić,4:20,1,2,.500,0,0,,0,0,,1,1,2,1,0,1,0,1,2,+7
