Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Beasley,34:20,.635,.619,.571,.286,3.1,25.4,14.1,29.9,1.4,2.6,0.0,29.4,135,122,11.8
Anthony Edwards,30:56,.530,.500,.421,.211,0.0,7.1,3.5,21.0,3.0,5.9,4.6,30.1,108,119,1.7
Josh Okogie,26:06,1.155,1.167,.333,1.333,0.0,8.4,4.1,5.0,0.0,3.5,0.0,7.8,241,127,1.2
Naz Reid,20:59,.250,.250,.333,.000,0.0,10.4,5.1,13.0,2.2,0.0,7.7,26.5,57,124,-21.1
D'Angelo Russell,5:35,1.500,1.500,1.000,.000,0.0,19.5,9.7,0.0,0.0,0.0,0.0,15.3,300,128,23.6
Ricky Rubio,33:49,.455,.444,.556,.222,0.0,12.9,6.4,26.3,5.5,0.0,9.2,13.7,109,117,-2.2
Jarred Vanderbilt,21:35,.425,.400,.200,.400,4.9,15.2,10.0,17.8,0.0,0.0,0.0,11.6,117,128,-8.3
Jaylen Nowell,20:51,.773,.722,.222,.667,0.0,26.2,12.9,8.2,2.2,4.3,7.9,25.9,140,118,7.5
Jaden McDaniels,19:49,1.000,1.000,1.000,.000,0.0,27.5,13.6,6.5,0.0,0.0,40.0,10.8,101,126,-5.2
Jake Layman,11:57,.250,.250,.500,.000,0.0,9.1,4.5,0.0,0.0,0.0,20.0,17.9,40,130,-23.9
Juan Hernangómez,8:36,.525,.500,.667,1.333,37.2,12.7,25.1,15.3,0.0,0.0,17.4,28.6,119,129,-4.6
Ed Davis,5:26,1.000,1.000,.000,.000,39.3,0.0,19.9,26.6,0.0,0.0,50.0,15.7,140,132,-2.2
