Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kelly Oubre,32:27,7,14,.500,1,5,.200,0,2,.000,1,5,6,0,0,1,1,2,15,-19
Andrew Wiggins,28:49,5,12,.417,1,4,.250,4,4,1.000,2,6,8,1,0,0,1,1,15,-25
Stephen Curry,26:40,6,16,.375,1,8,.125,1,2,.500,0,4,4,3,2,1,2,1,14,-19
Draymond Green,25:10,3,7,.429,2,3,.667,4,4,1.000,0,3,3,2,2,1,3,3,12,-17
Kevon Looney,12:55,0,1,.000,0,0,,2,2,1.000,1,4,5,1,0,0,0,3,2,-14
Nico Mannion,21:20,3,7,.429,1,3,.333,3,4,.750,0,3,3,2,1,0,4,3,10,-7
Jordan Poole,19:40,5,10,.500,2,6,.333,2,2,1.000,0,3,3,4,0,0,0,2,14,-2
Juan Toscano-Anderson,19:11,0,1,.000,0,1,.000,0,0,,0,2,2,3,0,1,0,3,0,-1
Eric Paschall,15:49,1,4,.250,0,1,.000,0,0,,0,1,1,2,0,2,2,1,2,-17
Kent Bazemore,15:25,1,5,.200,0,3,.000,2,4,.500,0,0,0,1,1,0,1,2,4,-10
James Wiseman,12:00,6,7,.857,1,1,1.000,1,3,.333,1,6,7,0,0,0,2,1,14,+10
Damion Lee,10:34,1,4,.250,0,1,.000,0,0,,0,2,2,1,0,0,0,1,2,-9
