Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,0,240,41,83,.494,13,32,.406,20,26,.769,3,24,27,20,13,3,9,22,115
LAL,1,240,51,91,.560,19,39,.487,17,24,.708,17,36,53,33,9,4,16,23,138
