Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,34:08,9,19,.474,2,5,.400,7,8,.875,0,4,4,7,0,1,3,0,27,-14
Dorian Finney-Smith,29:22,4,9,.444,2,6,.333,0,0,,0,2,2,0,3,0,1,4,10,-19
Tim Hardaway,28:03,4,12,.333,1,5,.200,1,2,.500,1,3,4,2,0,0,0,1,10,-9
Josh Richardson,27:23,6,12,.500,2,5,.400,3,3,1.000,1,1,2,2,2,0,0,4,17,-10
Dwight Powell,23:32,4,4,1.000,1,1,1.000,2,4,.500,0,3,3,1,3,0,1,2,11,-11
Trey Burke,24:28,5,10,.500,4,7,.571,3,4,.750,0,1,1,2,0,1,0,5,17,-13
Maxi Kleber,19:45,1,2,.500,1,2,.500,2,2,1.000,1,4,5,0,2,0,0,0,5,-8
Willie Cauley-Stein,14:05,0,3,.000,0,0,,0,0,,0,2,2,0,2,1,1,3,0,-6
Jalen Brunson,13:52,2,5,.400,0,1,.000,0,0,,0,2,2,1,0,0,3,2,4,-9
James Johnson,11:52,1,1,1.000,0,0,,2,3,.667,0,1,1,4,1,0,0,0,4,-7
Boban Marjanović,7:02,3,4,.750,0,0,,0,0,,0,1,1,0,0,0,0,1,6,-2
Wesley Iwundu,2:23,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-4
Josh Green,2:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
Tyrell Terry,1:42,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,+1
