Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,36:27,10,22,.455,3,9,.333,7,10,.700,1,5,6,2,1,0,5,2,30,-4
Lonzo Ball,35:16,4,8,.500,3,7,.429,0,0,,1,2,3,17,2,0,2,2,11,-4
Zion Williamson,32:37,11,17,.647,0,0,,6,6,1.000,3,2,5,8,1,0,2,2,28,-3
Eric Bledsoe,26:52,3,9,.333,2,3,.667,3,4,.750,0,4,4,3,0,0,1,5,11,-10
Steven Adams,25:10,2,4,.500,0,0,,0,0,,4,1,5,2,1,0,2,4,4,+4
Josh Hart,28:27,7,13,.538,2,5,.400,0,0,,1,8,9,2,1,1,1,1,16,-2
Nickeil Alexander-Walker,24:40,7,13,.538,6,9,.667,0,0,,0,5,5,1,1,1,3,2,20,+2
Jaxson Hayes,18:52,2,2,1.000,0,0,,0,0,,0,3,3,1,0,1,0,4,4,+6
Kira Lewis,9:18,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,1,0,+6
Willy Hernangómez,2:21,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0
