Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,34:37,.425,.367,.267,.400,0.0,9.5,4.2,18.9,0.0,3.2,10.2,25.3,83,96,-0.2
Théo Maledon,30:44,.550,.550,.500,.000,0.0,10.6,4.8,7.4,1.6,0.0,23.1,18.9,82,94,-2.9
Al Horford,29:07,.417,.417,.250,.000,6.1,7.5,6.7,7.9,0.0,7.7,7.7,19.9,85,93,-1.7
Darius Bazley,28:01,.403,.364,.727,.545,3.2,35.0,17.5,0.0,0.0,0.0,6.8,23.3,80,92,-0.7
Luguentz Dort,24:31,.253,.167,.556,.222,3.6,17.8,10.0,14.5,0.0,0.0,23.3,23.5,50,95,-12.5
Ty Jerome,28:35,.929,.929,.571,.000,3.1,7.6,5.1,16.3,1.8,0.0,0.0,10.9,184,94,9.2
Isaiah Roby,21:38,.253,.222,.333,.222,8.2,30.3,18.1,9.0,7.0,5.2,16.8,24.5,54,74,-0.6
Kenrich Williams,21:17,.538,.500,.286,.143,4.2,15.4,9.2,10.1,2.4,0.0,11.8,17.7,101,91,3.7
Mike Muscala,14:13,.000,.000,1.000,.000,0.0,23.0,10.3,11.6,0.0,0.0,0.0,9.4,16,94,-9.7
Justin Jackson,7:17,.000,.000,.500,.000,0.0,30.0,13.4,22.7,0.0,0.0,0.0,24.5,12,93,-15.4
