Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Deandre Ayton,33:49,.739,.667,.000,.417,11.4,15.4,13.3,0.0,1.5,0.0,6.6,20.0,147,117,1.5
Devin Booker,32:28,.529,.452,.238,.286,3.0,19.3,10.8,38.8,4.6,0.0,7.8,35.2,113,109,7.0
Chris Paul,32:24,.652,.567,.200,.400,0.0,19.3,9.3,36.8,1.5,0.0,5.4,25.6,137,116,5.8
Mikal Bridges,30:54,.278,.278,.778,.000,0.0,6.8,3.2,8.4,0.0,2.9,25.0,17.3,50,120,-13.7
Jae Crowder,29:12,.924,1.000,.857,.714,0.0,10.7,5.1,5.2,3.4,0.0,0.0,14.0,178,114,11.5
Torrey Craig,19:17,.714,.714,.286,.000,19.9,21.6,20.7,16.6,2.6,4.7,12.5,18.5,142,109,12.0
Cameron Johnson,18:39,.375,.375,.750,.000,0.0,11.2,5.4,0.0,0.0,0.0,0.0,9.6,78,121,-9.6
Cameron Payne,17:52,.000,.000,.500,.000,0.0,11.7,5.6,13.4,2.8,5.1,0.0,10.0,31,111,-8.2
Dario Šarić,14:11,.333,.333,.167,.000,6.8,29.4,17.6,10.2,0.0,0.0,0.0,18.9,87,117,-7.4
Langston Galloway,11:14,.300,.300,.800,.000,0.0,27.9,13.4,0.0,0.0,0.0,0.0,19.8,63,117,-12.1
