Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Deandre Ayton,33:49,8,12,.667,0,0,,5,5,1.000,4,5,9,0,1,0,1,3,21,+10
Devin Booker,32:28,9,21,.429,1,5,.200,6,6,1.000,1,6,7,7,3,0,2,3,25,+6
Chris Paul,32:24,8,15,.533,1,3,.333,6,6,1.000,0,6,6,7,1,0,1,4,23,+3
Mikal Bridges,30:54,2,9,.222,1,7,.143,0,0,,0,2,2,2,0,1,3,1,5,+9
Jae Crowder,29:12,5,7,.714,4,6,.667,3,5,.600,0,3,3,1,2,0,0,1,17,+10
Torrey Craig,19:17,4,7,.571,2,2,1.000,0,0,,4,4,8,2,1,1,1,2,10,-11
Cameron Johnson,18:39,1,4,.250,1,3,.333,0,0,,0,2,2,0,0,0,0,1,3,-3
Cameron Payne,17:52,0,4,.000,0,2,.000,0,0,,0,2,2,2,1,1,0,0,0,-10
Dario Šarić,14:11,2,6,.333,0,1,.000,0,0,,1,4,5,1,0,0,0,0,4,-11
Langston Galloway,11:14,1,5,.200,1,4,.250,0,0,,0,3,3,0,0,0,0,0,3,-8
