Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,37:35,6,19,.316,2,9,.222,6,6,1.000,1,3,4,9,2,2,4,3,20,-8
Joe Harris,32:57,5,12,.417,2,9,.222,0,0,,0,2,2,3,1,0,0,0,12,-1
Bruce Brown,30:12,4,7,.571,0,1,.000,0,2,.000,5,6,11,2,2,1,1,3,8,-3
Blake Griffin,26:02,2,7,.286,2,4,.500,1,2,.500,1,5,6,4,1,0,1,2,7,+14
Kevin Durant,4:03,3,3,1.000,2,2,1.000,0,2,.000,0,1,1,0,0,1,0,0,8,-3
Landry Shamet,37:31,10,15,.667,7,12,.583,3,4,.750,0,2,2,3,0,0,1,5,30,+12
Nicolas Claxton,23:40,2,3,.667,0,0,,0,0,,1,5,6,1,2,1,0,1,4,-3
Jeff Green,21:31,3,10,.300,0,3,.000,2,2,1.000,0,2,2,1,1,1,2,0,8,-8
Timothé Luwawu-Cabarrot,16:04,3,5,.600,1,2,.500,0,0,,0,1,1,1,1,0,0,2,7,-5
Alize Johnson,10:25,1,1,1.000,1,1,1.000,0,0,,0,3,3,2,0,0,2,1,3,-5
