Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,37:35,.462,.368,.474,.316,2.8,8.3,5.6,36.7,2.8,5.3,15.6,32.4,100,117,-2.4
Joe Harris,32:57,.500,.500,.750,.000,0.0,6.3,3.2,13.8,1.6,0.0,0.0,17.3,109,124,-4.6
Bruce Brown,30:12,.508,.571,.143,.286,17.7,20.7,19.2,9.7,3.4,3.3,11.3,14.0,121,111,-1.4
Blake Griffin,26:02,.444,.429,.571,.286,4.1,20.0,12.2,20.9,2.0,0.0,11.3,16.2,105,116,-3.7
Kevin Durant,4:03,1.031,1.333,.667,.667,0.0,25.8,13.0,0.0,0.0,24.7,0.0,45.6,146,107,61.1
Landry Shamet,37:31,.895,.900,.800,.267,0.0,5.6,2.8,14.6,0.0,0.0,5.6,22.5,159,127,7.2
Nicolas Claxton,23:40,.667,.667,.000,.000,4.5,22.0,13.4,5.8,4.4,4.2,0.0,6.0,152,108,0.9
Jeff Green,21:31,.368,.300,.300,.200,0.0,9.7,4.9,6.9,2.4,4.6,15.5,28.5,68,118,-14.1
Timothé Luwawu-Cabarrot,16:04,.700,.700,.400,.000,0.0,6.5,3.3,9.9,3.2,0.0,0.0,14.8,139,119,0.2
Alize Johnson,10:25,1.500,1.500,1.000,.000,0.0,30.1,15.2,26.8,0.0,0.0,66.7,13.7,96,116,-0.4
